lon,lat,q,dist_pb_km,dist_gem_km,dist_min_km
-127.7869,47.709,3460.0,128.17447319407708,152.11531730760223,128.17447319407708
-127.7867,47.7091,2560.0,128.19634780751,152.08761589504024,128.19634780751
-127.7866,47.7096,29400.0,128.205592572342,152.02638863148724,128.205592572342
-127.7865,47.71,7760.0,128.21525286466897,151.97570365455675,128.21525286466897
-127.7864,47.7099,383000.0,128.22674611626698,151.97763689597951,128.22674611626698
-127.7863,47.7099,11500.0,128.23787535518852,151.9690477950353,128.23787535518852
-127.7864,47.71,410000.0,128.22638213471217,151.96711362890667,128.22638213471217
-127.7899,47.7089,2220.0,127.84099160768517,152.38354553008946,127.84099160768517
-127.788,47.7095,2600.0,128.0501576647707,152.15717289190613,128.0501576647707
-127.7879,47.7096,6720.0,128.06091376984523,152.13806233650368,128.06091376984523
-127.7869,47.7099,8110.0,128.1710999287348,152.02058734879895,128.1710999287348
-127.7866,47.7099,5790.0,128.20448763984123,151.99481608765342,128.20448763984123
-127.7881,47.7117,2290.0,128.03131459046148,151.9346263573171,128.03131459046148
-127.787,47.7093,18000.0,128.16220052864156,152.09231870946084,128.16220052864156
-127.7867,47.7095,18700.0,128.19483603992285,152.0455026278515,128.19483603992285
-127.7865,47.7098,57600.0,128.2159830238447,151.99675005115256,128.2159830238447
-110.833,44.4833,4183.0,1632.8864318806445,42.39606373006375,42.39606373006375
-110.816,44.5167,4183.0,1637.8894390885775,44.19527569552073,44.19527569552073
-122.1083,48.9276,5146.0,511.8247783933739,2.8490493118441838,2.8490493118441838
