lon,lat,q,log_q,dist_gem_km,dist_pb_km,dist_min_km
-119.0,39.8083,7609.8,3.8813732428365677,24.125953141040533,495.43948914940285,24.125953141040533
-128.71,48.4583,7599.0,3.8807564445102103,34.094244234315184,34.138502712835034,34.094244234315184
-128.71,48.46,7599.0,3.8807564445102103,34.28335570868024,34.32792706843569,34.28335570868024
-128.7104,48.456,7590.0,3.88024177589548,33.8068689040409,33.850739348940735,33.8068689040409
-128.7097,48.4549,7580.0,3.8796692056320534,33.74546779138922,33.78905202367586,33.74546779138922
-128.7099,48.4576,7570.0,3.8790958795000727,34.02514638094915,34.069263659299416,34.02514638094915
-128.7071,48.4556,7560.0,3.8785217955012063,34.04189837445853,34.085334409717575,34.04189837445853
-128.7107,48.4559,7530.0,3.8767949762007006,33.7706352977432,33.814519509510305,33.7706352977432
140.644,28.572,7482.0,3.874017703862186,238.55966744936998,238.56891903143244,238.55966744936998
-128.7092,48.4595,7400.0,3.8692317197309762,34.29426325548768,34.33865677218597,34.29426325548768
-128.7087,48.457,7330.0,3.8651039746411278,34.05980982466183,34.1036844959753,34.05980982466183
176.4350215,-38.27502927,7300.0,3.863322860120456,2.19542307311587,18.34316264363621,2.19542307311587
127.08,27.2655,7200.0,3.8573324964312685,131.68658041495544,0.7165799966066332,0.7165799966066332
-127.7864,47.71,7160.0,3.8549130223078554,151.96711362890667,128.22638213471217,128.22638213471217
-128.7076,48.4587,7150.0,3.8543060418010806,34.339446153369366,34.38351978278451,34.339446153369366
-114.086,31.0619,7115.0,3.8521749044203033,106.72165170824822,30.794269369960126,30.794269369960126
-128.7095,48.4545,7000.0,3.845098040014257,33.718787469884994,33.76227297359415,33.718787469884994
-128.7083,48.4551,6980.0,3.843855422623161,33.885781074940155,33.929251324361886,33.885781074940155
-128.7107,48.4556,6980.0,3.843855422623161,33.73768664257349,33.78151383342369,33.73768664257349
-44.8304,28.1369,6959.0,3.842546836495015,85.78319195245734,85.79107368148439,85.78319195245734
-126.7817,42.681,6950.0,3.8419848045901137,5.5265473210442355,5.513409379766504,5.513409379766504
-128.7091,48.4555,6920.0,3.840106094456758,33.86171425905092,33.90534797543885,33.86171425905092
-108.8631051,23.95656559,6916.0,3.839854984601885,6.787605106581638,6.81691148772058,6.787605106581638
-128.7084,48.4568,6870.0,3.8369567370595505,34.063112890650615,34.10691739761719,34.063112890650615
-114.08943,31.05308,6805.0,3.8328281295393536,107.515274186808,29.860033114768623,29.860033114768623
-114.08943,31.05308,6805.0,3.8328281295393536,107.515274186808,29.860033114768623,29.860033114768623
-114.08943,31.05308,6805.0,3.8328281295393536,107.515274186808,29.860033114768623,29.860033114768623
-128.71,48.46,6788.0,3.8317418336456384,34.28335570868024,34.32792706843569,34.28335570868024
-128.7067,48.4583,6788.0,3.8317418336456384,34.3709694244067,34.41487202850841,34.3709694244067
-128.7076,48.4573,6770.0,3.8305886686851442,34.185369455757495,34.22918170628795,34.185369455757495
-127.7879,47.7096,6720.0,3.8273692730538253,152.13806233650368,128.06091376984523,128.06091376984523
-128.7093,48.4545,6690.0,3.8254261177678233,33.73573282436499,33.7791965135518,33.73573282436499
-128.7076,48.4572,6660.0,3.823474229170301,34.1743993958535,34.21819284147167,34.1743993958535
-108.8626912,23.95643309,6640.0,3.8221680793680175,6.7678374924668585,6.797263584361888,6.7678374924668585
-129.097,47.9522,6576.7,3.818008031715404,3.5077274578098607,3.518294436783021,3.5077274578098607
-128.6367,48.4617,6555.0,3.8165726960261033,40.90058951340062,40.9384237922575,40.90058951340062
-128.64,48.46,6555.0,3.8165726960261033,40.436280190920975,40.474076318634,40.436280190920975
-119.79,41.3833,6521.2,3.8143275198768998,38.96829368100625,532.3920583960578,38.96829368100625
-111.39,27.408,6509.0,3.8135142715418833,4.898537905685074,4.89685077632019,4.89685077632019
-111.39,27.408,6509.0,3.8135142715418833,4.898537905685074,4.89685077632019,4.89685077632019
-119.73,39.38,6487.5,3.8120773708565143,11.88966020264232,393.33764527427746,11.88966020264232
-108.8633035,23.95659078,6432.0,3.808346035740395,6.800484088061796,6.8297416377446165,6.800484088061796
-0.6383,43.42,6390.0,3.8055008581584002,179.82929986659778,1047.1839225601923,179.82929986659778
-128.7096,48.4547,6290.0,3.798650645445269,33.7321116845648,33.77564659251836,33.7321116845648
-128.7083,48.4567,6280.0,3.797959643737196,34.060573933856865,34.10434874185308,34.060573933856865
-128.71,48.46,6280.0,3.797959643737196,34.28335570868024,34.32792706843569,34.28335570868024
-111.402,27.317,6250.0,3.7958800173440754,9.536004339902577,9.539205918393423,9.536004339902577
-127.7862,47.7101,6240.0,3.795184589682424,151.93941116278359,128.2482788901623,128.2482788901623
-127.7863,47.7097,6210.0,3.79309160017658,151.99009867432642,128.23860965261503,128.23860965261503
-114.0975,31.03635,6198.0,3.792251571903264,108.9560347435066,27.940837913282962,27.940837913282962
-114.0975,31.03635,6198.0,3.792251571903264,108.9560347435066,27.940837913282962,27.940837913282962
-114.0975,31.03635,6198.0,3.792251571903264,108.9560347435066,27.940837913282962,27.940837913282962
-113.45,42.0667,6176.5,3.7907424457557015,90.52176308813544,1167.5531953309753,90.52176308813544
-128.7099,48.458,6170.0,3.7902851640332416,34.06938008661216,34.11357196735275,34.06938008661216
-119.79,41.3783,6132.0,3.7876021461823375,38.374420987270796,532.0920525394677,38.374420987270796
-119.8,41.37,6132.0,3.7876021461823375,36.77150326413468,530.5761295368015,36.77150326413468
-129.096,47.9505,6102.0,3.785472203306388,3.704399990410762,3.7150829143362416,3.704399990410762
-114.08626,31.06183,6073.0,3.7834032811225633,106.71467402590201,30.764934432391616,30.764934432391616
-114.08626,31.06183,6073.0,3.7834032811225633,106.71467402590201,30.764934432391616,30.764934432391616
-114.08626,31.06183,6073.0,3.7834032811225633,106.71467402590201,30.764934432391616,30.764934432391616
-128.7099,48.4579,6070.0,3.7831886910752575,34.058314603735155,34.102487861079865,34.058314603735155
-128.7105,48.4563,6040.0,3.7810369386211318,33.83144328784433,33.87538145508094,33.83144328784433
-113.42,42.0817,6037.5,3.7808571437595684,88.59763969408901,1171.5374315401102,88.59763969408901
-119.02,39.7867,6023.6,3.7798561246201774,27.025227006445327,491.80362964420425,27.025227006445327
-128.71,48.46,5963.0,3.7754648093457392,34.28335570868024,34.32792706843569,34.28335570868024
-128.71,48.4567,5963.0,3.7754648093457392,33.91749278820517,33.961452021963886,33.91749278820517
-108.8624242,23.95594737,5923.0,3.7725417326409434,6.790632140296886,6.820224762822791,6.790632140296886
-119.75,39.405,5904.8,3.7712051923191607,10.151885343894868,393.6364665436259,10.151885343894868
-44.8301,28.1367,5877.0,3.7691556907143986,85.74314306885069,85.75101247822114,85.74314306885069
-108.8624964,23.95635848,5862.0,3.768045814102417,6.759621856242889,6.78910702265495,6.759621856242889
-113.43,42.0817,5832.8,3.765877085227288,89.57633435808668,1170.7138227240225,89.57633435808668
-119.4,40.3967,5832.0,3.765817515309918,1.7263965473303173,508.4733930909742,1.7263965473303173
-127.7866,47.7099,5790.0,3.762678563727436,151.99481608765342,128.20448763984123,128.20448763984123
-128.7104,48.4568,5780.0,3.761927838420529,33.89491484313844,33.938936441648856,33.89491484313844
